time,droneId,x,y,vx,vy
7.84,0,53.7627,58.6252,0.816678,0.90742
7.84,1,65.6874,58.6252,-0.45371,0.90742
7.84,2,58.6252,65.6874,0.90742,-0.45371
7.84,3,60.8134,55.6305,-0.631105,-3.18629
7.85,0,53.7708,58.6342,0.811827,0.90203
7.85,1,65.6829,58.6342,-0.451015,0.90203
7.85,2,58.6342,65.6829,0.90203,-0.451015
7.85,3,60.8071,55.5976,-0.631105,-3.28429
7.86,0,53.7788,58.6432,0.807002,0.896669
7.86,1,65.6784,58.6432,-0.448335,0.896669
7.86,2,58.6432,65.6784,0.896669,-0.448335
7.86,3,60.8008,55.5638,-0.631105,-3.38229
7.87,0,53.7869,58.6521,0.802203,0.891337
7.87,1,65.674,58.6521,-0.445668,0.891337
7.87,2,58.6521,65.674,0.891337,-0.445668
7.87,3,60.7945,55.529,-0.631105,-3.48029
7.88,0,53.7948,58.6609,0.797429,0.886032
7.88,1,65.6695,58.6609,-0.443016,0.886032
7.88,2,58.6609,65.6695,0.886032,-0.443016
7.88,3,60.7882,55.4932,-0.631105,-3.57829
7.89,0,53.8028,58.6697,0.792681,0.880756
7.89,1,65.6651,58.6688,-0.443016,0.788032
7.89,2,58.6698,65.6641,0.886032,-0.541016
7.89,3,60.7818,55.4564,-0.631105,-3.67629
7.9,0,53.8106,58.6785,0.787957,0.875508
7.9,1,65.6607,58.6757,-0.443016,0.690032
7.9,2,58.6786,65.6577,0.886032,-0.639016
7.9,3,60.7755,55.4187,-0.631105,-3.77429
7.91,0,53.8185,58.6872,0.783259,0.870288
7.91,1,65.6562,58.6816,-0.443016,0.592032
7.91,2,58.6875,65.6504,0.886032,-0.737016
7.91,3,60.7692,55.38,-0.631105,-3.87229
7.92,0,53.8263,58.6958,0.778586,0.865096
7.92,1,65.6518,58.6866,-0.443016,0.494032
7.92,2,58.6964,65.642,0.886032,-0.835016
7.92,3,60.7629,55.3403,-0.631105,-3.97029
7.93,0,53.834,58.7044,0.773938,0.859931
7.93,1,65.6474,58.6905,-0.443016,0.396032
7.93,2,58.7052,65.6327,0.886032,-0.933016
7.93,3,60.7566,55.2996,-0.631105,-4.06829
7.94,0,53.8417,58.713,0.769315,0.854794
7.94,1,65.643,58.6935,-0.443016,0.298032
7.94,2,58.7141,65.6224,0.886032,-1.03102
7.94,3,60.7503,55.2579,-0.631105,-4.16629
7.95,0,53.8493,58.7215,0.764716,0.849685
7.95,1,65.6385,58.6955,-0.443016,0.200032
7.95,2,58.723,65.6111,0.886032,-1.12902
7.95,3,60.744,55.2153,-0.631105,-4.26429
7.96,0,53.8569,58.7299,0.760143,0.844603
7.96,1,65.6341,58.6965,-0.443016,0.102032
7.96,2,58.7318,65.5988,0.886032,-1.22702
7.96,3,60.7377,55.1717,-0.631105,-4.36229
7.97,0,53.8645,58.7383,0.755593,0.839548
7.97,1,65.6297,58.6966,-0.443016,0.0040324
7.97,2,58.7407,65.5856,0.886032,-1.32502
7.97,3,60.7314,55.1271,-0.631105,-4.46029
7.98,0,53.872,58.7467,0.751068,0.83452
7.98,1,65.6252,58.6956,-0.443016,-0.0939676
7.98,2,58.7495,65.5713,0.886032,-1.42302
7.98,3,60.725,55.0815,-0.631105,-4.55829
7.99,0,53.8795,58.755,0.746567,0.829519
7.99,1,65.6208,58.6937,-0.443016,-0.191968
7.99,2,58.7584,65.5561,0.886032,-1.52102
7.99,3,60.7187,55.0349,-0.631105,-4.65629
8,0,53.8869,58.7632,0.74209,0.824545
8,1,65.6164,58.6908,-0.443016,-0.289968
8,2,58.7673,65.5399,0.886032,-1.61902
8,3,60.7124,54.9874,-0.631105,-4.75429
8.01,0,53.8943,58.7714,0.737638,0.819597
8.01,1,65.6119,58.6869,-0.443016,-0.387968
8.01,2,58.7761,65.5228,0.886032,-1.71702
8.01,3,60.7061,54.9389,-0.631105,-4.85229
8.02,0,53.9016,58.7796,0.733209,0.814677
8.02,1,65.6075,58.6821,-0.443016,-0.485968
8.02,2,58.785,65.5046,0.886032,-1.81502
8.02,3,60.6998,54.8894,-0.631105,-4.95029
8.03,0,53.9089,58.7877,0.728804,0.809782
8.03,1,65.6031,58.6762,-0.443016,-0.583968
8.03,2,58.7938,65.4855,0.886032,-1.91302
8.03,3,60.6935,54.8389,-0.631105,-5.04829
8.04,0,53.9161,58.7957,0.724423,0.804914
8.04,1,65.5987,58.6694,-0.443016,-0.681968
8.04,2,58.8027,65.4654,0.886032,-2.01102
8.04,3,60.6872,54.7874,-0.631105,-5.14629
8.05,0,53.9233,58.8037,0.720065,0.800072
8.05,1,65.5942,58.6616,-0.443016,-0.779968
8.05,2,58.8116,65.4443,0.886032,-2.10902
8.05,3,60.6809,54.735,-0.631105,-5.24429
8.06,0,53.9305,58.8117,0.715731,0.795257
8.06,1,65.5898,58.6528,-0.443016,-0.877968
8.06,2,58.8204,65.4222,0.886032,-2.20702
8.06,3,60.6746,54.6815,-0.631105,-5.34229
8.07,0,53.9376,58.8196,0.71142,0.790467
8.07,1,65.5854,58.6431,-0.443016,-0.975968
8.07,2,58.8293,65.3992,0.886032,-2.30502
8.07,3,60.6682,54.6271,-0.631105,-5.44029
8.08,0,53.9447,58.8274,0.707133,0.785703
8.08,1,65.5809,58.6323,-0.443016,-1.07397
8.08,2,58.8381,65.3751,0.886032,-2.40302
8.08,3,60.6619,54.5718,-0.631105,-5.53829
8.09,0,53.9517,58.8352,0.702869,0.780965
8.09,1,65.5765,58.6206,-0.443016,-1.17197
8.09,2,58.847,65.3501,0.886032,-2.50102
8.09,3,60.6556,54.5154,-0.631105,-5.63629
8.1,0,53.9587,58.843,0.698627,0.776253
8.1,1,65.5721,58.6079,-0.443016,-1.26997
8.1,2,58.8559,65.3241,0.886032,-2.59902
8.1,3,60.6493,54.458,-0.631105,-5.73429
8.11,0,53.9656,58.8507,0.694409,0.771566
8.11,1,65.5677,58.5954,-0.439988,-1.24916
8.11,2,58.8647,65.2972,0.886032,-2.69702
8.11,3,60.643,54.3997,-0.631105,-5.83229
8.12,0,53.9725,58.8584,0.690214,0.766904
8.12,1,65.5633,58.5831,-0.436979,-1.22855
8.12,2,58.8736,65.2692,0.886032,-2.79502
8.12,3,60.6367,54.3404,-0.631105,-5.93029
8.13,0,53.9794,58.866,0.686041,0.762268
8.13,1,65.559,58.5711,-0.433989,-1.20814
8.13,2,58.8824,65.2403,0.886032,-2.89302
8.13,3,60.6304,54.2801,-0.631105,-6.02829
8.14,0,53.9862,58.8736,0.681891,0.757656
8.14,1,65.5547,58.5592,-0.431017,-1.18793
8.14,2,58.8913,65.2104,0.886032,-2.99102
8.14,3,60.6241,54.2189,-0.631105,-6.12629
8.15,0,53.993,58.8811,0.677763,0.75307
8.15,1,65.5504,58.5475,-0.428063,-1.16791
8.15,2,58.9002,65.1795,0.886032,-3.08902
8.15,3,60.6178,54.1566,-0.631105,-6.22429
8.16,0,53.9997,58.8886,0.673658,0.748509
8.16,1,65.5461,58.536,-0.425128,-1.14808
8.16,2,58.909,65.1476,0.886032,-3.18702
8.16,3,60.6114,54.0934,-0.631105,-6.32229
8.17,0,54.0065,58.8951,0.673658,0.650509
8.17,1,65.5419,58.5247,-0.422211,-1.12845
8.17,2,58.9179,65.1148,0.886032,-3.28502
8.17,3,60.6051,54.0292,-0.631105,-6.42029
8.18,0,54.0132,58.9006,0.673658,0.552509
8.18,1,65.5377,58.5136,-0.419312,-1.10901
8.18,2,58.9267,65.0809,0.886032,-3.38302
8.18,3,60.5988,53.964,-0.631105,-6.51829
8.19,0,54.0199,58.9052,0.673658,0.454509
8.19,1,65.5335,58.5027,-0.416431,-1.08976
8.19,2,58.9356,65.0461,0.886032,-3.48102
8.19,3,60.5925,53.8979,-0.631105,-6.61629
8.2,0,54.0267,58.9087,0.673658,0.356509
8.2,1,65.5294,58.492,-0.413568,-1.07069
8.2,2,58.9445,65.0103,0.886032,-3.57902
8.2,3,60.5862,53.8307,-0.631105,-6.71429
8.21,0,54.0334,58.9113,0.673658,0.258509
8.21,1,65.5253,58.4815,-0.410723,-1.05181
8.21,2,58.9533,64.9736,0.886032,-3.67702
8.21,3,60.5799,53.7626,-0.631105,-6.81229
8.22,0,54.0402,58.9129,0.673658,0.160509
8.22,1,65.5212,58.4712,-0.407895,-1.03311
8.22,2,58.9622,64.9358,0.886032,-3.77502
8.22,3,60.5736,53.6935,-0.631105,-6.91029
8.23,0,54.0469,58.9135,0.673658,0.0625089
8.23,1,65.5172,58.461,-0.405085,-1.0146
8.23,2,58.971,64.8971,0.886032,-3.87302
8.23,3,60.5673,53.6234,-0.631105,-7.00829
8.24,0,54.0536,58.9132,0.673658,-0.0354911
8.24,1,65.5131,58.4511,-0.402293,-0.99627
8.24,2,58.9799,64.8574,0.886032,-3.97102
8.24,3,60.561,53.5523,-0.631105,-7.10629
8.25,0,54.0604,58.9119,0.673658,-0.133491
8.25,1,65.5091,58.4413,-0.399518,-0.978119
8.25,2,58.9888,64.8167,0.886032,-4.06902
8.25,3,60.5547,53.4822,-0.625775,-7.01522
8.26,0,54.0671,58.9095,0.673658,-0.231491
8.26,1,65.5052,58.4317,-0.39676,-0.960147
8.26,2,58.9976,64.775,0.886032,-4.16702
8.26,3,60.5485,53.4129,-0.620485,-6.92497
8.27,0,54.0738,58.9062,0.673658,-0.329491
8.27,1,65.5012,58.4223,-0.39402,-0.942352
8.27,2,59.0065,64.7324,0.886032,-4.26502
8.27,3,60.5423,53.3446,-0.615233,-6.83552
8.28,0,54.0806,58.902,0.673658,-0.427491
8.28,1,65.4973,58.413,-0.391297,-0.924733
8.28,2,59.0153,64.6887,0.886032,-4.36302
8.28,3,60.5362,53.2771,-0.61002,-6.74687
8.29,0,54.0873,58.8967,0.673658,-0.525491
8.29,1,65.4934,58.404,-0.38859,-0.907288
8.29,2,59.0242,64.6441,0.886032,-4.46102
8.29,3,60.5302,53.2105,-0.604844,-6.65902
8.3,0,54.094,58.8905,0.673658,-0.623491
8.3,1,65.4896,58.3951,-0.385901,-0.890017
8.3,2,59.0331,64.5985,0.886032,-4.55902
8.3,3,60.5242,53.1448,-0.599707,-6.57195
8.31,0,54.1008,58.8833,0.673658,-0.721491
8.31,1,65.4858,58.3863,-0.383229,-0.872917
8.31,2,59.0419,64.552,0.886032,-4.65702
8.31,3,60.5182,53.08,-0.594607,-6.48567
8.32,0,54.1075,58.8751,0.673658,-0.819491
8.32,1,65.4819,58.3778,-0.380573,-0.855987
8.32,2,59.0508,64.5044,0.886032,-4.75502
8.32,3,60.5124,53.016,-0.589545,-6.40016
8.33,0,54.1143,58.8659,0.673658,-0.917491
8.33,1,65.4782,58.3694,-0.377934,-0.839226
8.33,2,59.0596,64.4559,0.886032,-4.85302
8.33,3,60.5065,52.9528,-0.58452,-6.31542
8.34,0,54.121,58.8557,0.673658,-1.01549
8.34,1,65.4744,58.3611,-0.375311,-0.822633
8.34,2,59.0685,64.4064,0.886032,-4.95102
8.34,3,60.5007,52.8905,-0.579532,-6.23145
8.35,0,54.1277,58.8446,0.673658,-1.11349
8.35,1,65.4707,58.3531,-0.372705,-0.806206
8.35,2,59.0774,64.3559,0.886032,-5.04902
8.35,3,60.495,52.829,-0.57458,-6.14823
8.36,0,54.1345,58.8325,0.673658,-1.21149
8.36,1,65.467,58.3452,-0.370115,-0.789944
8.36,2,59.0862,64.3044,0.886032,-5.14702
8.36,3,60.4893,52.7683,-0.569665,-6.06577
8.37,0,54.1412,58.8194,0.673658,-1.30949
8.37,1,65.4633,58.3374,-0.367542,-0.773845
8.37,2,59.0951,64.252,0.886032,-5.24502
8.37,3,60.4836,52.7085,-0.564786,-5.98405
8.38,0,54.1479,58.8053,0.673658,-1.40749
8.38,1,65.4597,58.3299,-0.364985,-0.757909
8.38,2,59.1039,64.1985,0.886032,-5.34302
8.38,3,60.478,52.6495,-0.559943,-5.90308
8.39,0,54.1547,58.7903,0.673658,-1.50549
8.39,1,65.456,58.3224,-0.362444,-0.742133
8.39,2,59.1128,64.1441,0.886032,-5.44102
8.39,3,60.4725,52.5912,-0.555136,-5.82284
8.4,0,54.1614,58.7742,0.673658,-1.60349
8.4,1,65.4524,58.3152,-0.359918,-0.726518
8.4,2,59.1217,64.0887,0.886032,-5.53902
8.4,3,60.467,52.5338,-0.550364,-5.74333
8.41,0,54.1681,58.7572,0.673658,-1.70149
8.41,1,65.4489,58.3081,-0.357409,-0.71106
8.41,2,59.1305,64.0324,0.886032,-5.63702
8.41,3,60.4615,52.4772,-0.545628,-5.66455
8.42,0,54.1749,58.7392,0.673658,-1.79949
8.42,1,65.4453,58.3011,-0.354916,-0.69576
8.42,2,59.1394,63.975,0.886032,-5.73502
8.42,3,60.4561,52.4213,-0.540926,-5.58648
8.43,0,54.1816,58.7215,0.668875,-1.77285
8.43,1,65.4418,58.2943,-0.352438,-0.680615
8.43,2,59.1482,63.9167,0.886032,-5.83302
8.43,3,60.4507,52.3662,-0.536259,-5.50913
8.44,0,54.1882,58.704,0.664122,-1.74647
8.44,1,65.4383,58.2877,-0.349976,-0.665625
8.44,2,59.1571,63.8574,0.886032,-5.93102
8.44,3,60.4454,52.3119,-0.531627,-5.43248
8.45,0,54.1948,58.6868,0.659399,-1.72032
8.45,1,65.4348,58.2811,-0.347529,-0.650788
8.45,2,59.166,63.7971,0.886032,-6.02902
8.45,3,60.4402,52.2583,-0.527029,-5.35654
8.46,0,54.2014,58.6699,0.654707,-1.69443
8.46,1,65.4314,58.2748,-0.345098,-0.636103
8.46,2,59.1748,63.7358,0.886032,-6.12702
8.46,3,60.4349,52.2055,-0.522466,-5.2813
8.47,0,54.2079,58.6532,0.650045,-1.66877
8.47,1,65.4279,58.2686,-0.342682,-0.621569
8.47,2,59.1836,63.6753,0.878701,-6.04844
8.47,3,60.4297,52.1534,-0.517936,-5.20674
8.48,0,54.2143,58.6368,0.645414,-1.64336
8.48,1,65.4245,58.2625,-0.340282,-0.607184
8.48,2,59.1923,63.6156,0.871422,-5.97056
8.48,3,60.4246,52.1021,-0.51344,-5.13288
8.49,0,54.2207,58.6206,0.640811,-1.61819
8.49,1,65.4212,58.2566,-0.337897,-0.592948
8.49,2,59.201,63.5567,0.864195,-5.89337
8.49,3,60.4195,52.0515,-0.508977,-5.05969
8.5,0,54.2271,58.6046,0.636239,-1.59325
8.5,1,65.4178,58.2508,-0.335527,-0.578859
8.5,2,59.2095,63.4985,0.857021,-5.81688
8.5,3,60.4145,52.0016,-0.504547,-4.98718
8.51,0,54.2334,58.589,0.631696,-1.56855
8.51,1,65.4145,58.2451,-0.333172,-0.564916
8.51,2,59.218,63.4411,0.849899,-5.74107
8.51,3,60.4095,51.9525,-0.500151,-4.91534
8.52,0,54.2397,58.5735,0.627182,-1.54409
8.52,1,65.4112,58.2396,-0.330831,-0.551117
8.52,2,59.2265,63.3844,0.842828,-5.66594
8.52,3,60.4045,51.904,-0.495787,-4.84417
8.53,0,54.2459,58.5583,0.622697,-1.51985
8.53,1,65.4079,58.2342,-0.328506,-0.537462
8.53,2,59.2348,63.3285,0.835808,-5.59149
8.53,3,60.3996,51.8563,-0.491455,-4.77365
8.54,0,54.2521,58.5434,0.618241,-1.49585
8.54,1,65.4046,58.229,-0.326195,-0.52395
8.54,2,59.2431,63.2734,0.828839,-5.5177
8.54,3,60.3947,51.8093,-0.487156,-4.70379
8.55,0,54.2582,58.5286,0.613814,-1.47207
8.55,1,65.4014,58.2239,-0.3239,-0.510578
8.55,2,59.2513,63.2189,0.821921,-5.44458
8.55,3,60.3899,51.7629,-0.482889,-4.63458
8.56,0,54.2643,58.5142,0.609415,-1.44852
8.56,1,65.3982,58.2189,-0.321618,-0.497347
8.56,2,59.2595,63.1652,0.815052,-5.37212
8.56,3,60.3851,51.7173,-0.478654,-4.56602
8.57,0,54.2704,58.4999,0.605045,-1.42519
8.57,1,65.395,58.2141,-0.319351,-0.484255
8.57,2,59.2676,63.1122,0.808234,-5.30032
8.57,3,60.3804,51.6723,-0.474451,-4.4981
8.58,0,54.2764,58.4859,0.600703,-1.40209
8.58,1,65.3918,58.2094,-0.317099,-0.4713
8.58,2,59.2756,63.0599,0.801465,-5.22916
8.58,3,60.3757,51.628,-0.470279,-4.43081
8.59,0,54.2823,58.4721,0.596389,-1.37921
8.59,1,65.3886,58.2048,-0.314861,-0.458482
8.59,2,59.2835,63.0083,0.794745,-5.15865
8.59,3,60.371,51.5843,-0.466138,-4.36415
8.6,0,54.2883,58.4585,0.592103,-1.35655
8.6,1,65.3855,58.2003,-0.312637,-0.445799
8.6,2,59.2914,62.9574,0.788074,-5.08878
8.6,3,60.3664,51.5414,-0.462029,-4.29812
8.61,0,54.2941,58.4452,0.587845,-1.3341
8.61,1,65.3824,58.196,-0.310428,-0.433251
8.61,2,59.2992,62.9072,0.781451,-5.01955
8.61,3,60.3618,51.499,-0.45795,-4.23271
8.62,0,54.3,58.4321,0.583614,-1.31187
8.62,1,65.3793,58.1918,-0.308232,-0.420836
8.62,2,59.307,62.8577,0.774877,-4.95094
8.62,3,60.3573,51.4573,-0.453902,-4.16791
8.63,0,54.3058,58.4192,0.579411,-1.28986
8.63,1,65.3763,58.1877,-0.306051,-0.408553
8.63,2,59.3147,62.8089,0.76835,-4.88296
8.63,3,60.3528,51.4163,-0.449884,-4.10373
8.64,0,54.3115,58.4065,0.575235,-1.26806
8.64,1,65.3732,58.1837,-0.303883,-0.396401
8.64,2,59.3223,62.7607,0.761871,-4.8156
8.64,3,60.3483,51.3759,-0.445896,-4.04015
8.65,0,54.3172,58.394,0.571086,-1.24647
8.65,1,65.3702,58.1799,-0.30173,-0.384379
8.65,2,59.3298,62.7132,0.75544,-4.74886
8.65,3,60.3439,51.3361,-0.441939,-3.97717
8.66,0,54.3229,58.3818,0.566964,-1.22509
8.66,1,65.3672,58.1762,-0.29959,-0.372486
8.66,2,59.3373,62.6664,0.749055,-4.68272
8.66,3,60.3395,51.297,-0.438011,-3.91479
8.67,0,54.3285,58.3697,0.562869,-1.20391
8.67,1,65.3642,58.1726,-0.297463,-0.360721
8.67,2,59.3447,62.6202,0.742717,-4.6172
8.67,3,60.3352,51.2585,-0.434113,-3.853
8.68,0,54.3341,58.3579,0.5588,-1.18294
8.68,1,65.3613,58.1691,-0.295351,-0.349083
8.68,2,59.3521,62.5747,0.736426,-4.55227
8.68,3,60.3309,51.2205,-0.430245,-3.7918
8.69,0,54.3397,58.3463,0.554758,-1.16218
8.69,1,65.3584,58.1657,-0.293252,-0.33757
8.69,2,59.3594,62.5298,0.73018,-4.48794
8.69,3,60.3266,51.1832,-0.426405,-3.73118
8.7,0,54.3452,58.3349,0.550742,-1.14162
8.7,1,65.3554,58.1624,-0.291166,-0.326182
8.7,2,59.3667,62.4856,0.72398,-4.42421
8.7,3,60.3224,51.1465,-0.422595,-3.67113
8.71,0,54.3506,58.3237,0.546753,-1.12126
8.71,1,65.3526,58.1593,-0.289094,-0.314917
8.71,2,59.3738,62.442,0.717826,-4.36106
8.71,3,60.3182,51.1104,-0.418813,-3.61167
8.72,0,54.3561,58.3126,0.542789,-1.1011
8.72,1,65.3497,58.1562,-0.287035,-0.303775
8.72,2,59.3809,62.399,0.711717,-4.29849
8.72,3,60.314,51.0749,-0.41506,-3.55277
8.73,0,54.3615,58.3018,0.538852,-1.08114
8.73,1,65.3468,58.1533,-0.284989,-0.292755
8.73,2,59.388,62.3566,0.705652,-4.23651
8.73,3,60.3099,51.0399,-0.411335,-3.49444
8.74,0,54.3668,58.2912,0.534939,-1.06137
8.74,1,65.344,58.1505,-0.282957,-0.281855
8.74,2,59.395,62.3149,0.699633,-4.1751
8.74,3,60.3059,51.0056,-0.407639,-3.43666
8.75,0,54.3721,58.2808,0.531053,-1.0418
8.75,1,65.3412,58.1478,-0.280937,-0.271075
8.75,2,59.4019,62.2737,0.693657,-4.11426
8.75,3,60.3018,50.9718,-0.403971,-3.37944
8.76,0,54.3774,58.2706,0.527192,-1.02242
8.76,1,65.3384,58.1452,-0.278931,-0.260413
8.76,2,59.4088,62.2332,0.687725,-4.05398
8.76,3,60.2978,50.9385,-0.400331,-3.32278
8.77,0,54.3826,58.2605,0.523356,-1.00323
8.77,1,65.3356,58.1427,-0.276937,-0.249869
8.77,2,59.4156,62.1933,0.681837,-3.99426
8.77,3,60.2938,50.9059,-0.396718,-3.26666
8.78,0,54.3878,58.2507,0.519545,-0.984236
8.78,1,65.3329,58.1403,-0.274957,-0.239441
8.78,2,59.4224,62.1539,0.675993,-3.93511
8.78,3,60.2899,50.8738,-0.393133,-3.21108
8.79,0,54.393,58.241,0.51576,-0.965428
8.79,1,65.3302,58.138,-0.272989,-0.229129
8.79,2,59.4291,62.1151,0.670191,-3.8765
8.79,3,60.286,50.8422,-0.389575,-3.15604
8.8,0,54.3981,58.2316,0.511999,-0.946807
8.8,1,65.3274,58.1358,-0.271034,-0.218932
8.8,2,59.4357,62.077,0.664433,-3.81844
8.8,3,60.2822,50.8112,-0.386044,-3.10154
8.81,0,54.4032,58.2223,0.508262,-0.928372
8.81,1,65.3248,58.1337,-0.269091,-0.208848
8.81,2,59.4423,62.0393,0.658716,-3.76093
8.81,3,60.2783,50.7807,-0.38254,-3.04757
8.82,0,54.4082,58.2132,0.50455,-0.910121
8.82,1,65.3221,58.1317,-0.267161,-0.198876
8.82,2,59.4489,62.0023,0.653043,-3.70396
8.82,3,60.2745,50.7508,-0.379063,-2.99412
8.83,0,54.4132,58.2043,0.500863,-0.892052
8.83,1,65.3194,58.1298,-0.265243,-0.189017
8.83,2,59.4553,61.9658,0.647411,-3.64752
8.83,3,60.2708,50.7214,-0.375612,-2.94119
8.84,0,54.4182,58.1955,0.4972,-0.874165
8.84,1,65.3168,58.128,-0.263338,-0.179268
8.84,2,59.4617,61.9299,0.64182,-3.59161
8.84,3,60.2671,50.6925,-0.372188,-2.88878
8.85,0,54.4231,58.187,0.49356,-0.856457
8.85,1,65.3142,58.1264,-0.261445,-0.169629
8.85,2,59.4681,61.8946,0.636271,-3.53623
8.85,3,60.2634,50.6641,-0.36879,-2.83689
8.86,0,54.428,58.1786,0.489945,-0.838927
8.86,1,65.3116,58.1248,-0.259565,-0.160099
8.86,2,59.4744,61.8597,0.630764,-3.48137
8.86,3,60.2597,50.6362,-0.365418,-2.7855
8.87,0,54.4329,58.1704,0.486354,-0.821574
8.87,1,65.309,58.1232,-0.257696,-0.150677
8.87,2,59.4807,61.8255,0.625297,-3.42704
8.87,3,60.2561,50.6089,-0.362072,-2.73462
8.88,0,54.4377,58.1623,0.482786,-0.804397
8.88,1,65.3065,58.1218,-0.25584,-0.141361
8.88,2,59.4869,61.7917,0.619871,-3.37321
8.88,3,60.2525,50.5821,-0.358751,-2.68424
8.89,0,54.4425,58.1544,0.479242,-0.787393
8.89,1,65.3039,58.1205,-0.253996,-0.132152
8.89,2,59.493,61.7585,0.614485,-3.3199
8.89,3,60.249,50.5557,-0.355456,-2.63436
8.9,0,54.4473,58.1467,0.475721,-0.770563
8.9,1,65.3014,58.1193,-0.252163,-0.123049
8.9,2,59.4991,61.7259,0.609139,-3.2671
8.9,3,60.2454,50.5299,-0.352187,-2.58497
8.91,0,54.452,58.1392,0.472223,-0.753903
8.91,1,65.2989,58.1181,-0.250343,-0.114049
8.91,2,59.5051,61.6937,0.603833,-3.2148
8.91,3,60.2419,50.5045,-0.348942,-2.53607
8.92,0,54.4567,58.1318,0.468748,-0.737413
8.92,1,65.2964,58.1171,-0.248534,-0.105153
8.92,2,59.5111,61.6621,0.598566,-3.16299
8.92,3,60.2385,50.4796,-0.345723,-2.48765
8.93,0,54.4613,58.1246,0.465296,-0.721091
8.93,1,65.2939,58.1161,-0.246738,-0.0963597
8.93,2,59.5171,61.631,0.593339,-3.11169
8.93,3,60.2351,50.4552,-0.342528,-2.43972
8.94,0,54.466,58.1176,0.461868,-0.704936
8.94,1,65.2915,58.1152,-0.244952,-0.0876679
8.94,2,59.5229,61.6004,0.588151,-3.06087
8.94,3,60.2317,50.4313,-0.339358,-2.39226
8.95,0,54.4705,58.1107,0.458461,-0.688947
8.95,1,65.2891,58.1145,-0.243179,-0.0790768
8.95,2,59.5288,61.5703,0.583001,-3.01054
8.95,3,60.2283,50.4079,-0.336212,-2.34528
8.96,0,54.4751,58.1039,0.455078,-0.673123
8.96,1,65.2866,58.1137,-0.241417,-0.0705857
8.96,2,59.5346,61.5407,0.57789,-2.9607
8.96,3,60.225,50.3849,-0.333091,-2.29877
8.97,0,54.4796,58.0974,0.451716,-0.657461
8.97,1,65.2842,58.1131,-0.239667,-0.0621937
8.97,2,59.5403,61.5115,0.572817,-2.91133
8.97,3,60.2217,50.3623,-0.329994,-2.25273
8.98,0,54.4841,58.091,0.448377,-0.641961
8.98,1,65.2819,58.1126,-0.237928,-0.0538999
8.98,2,59.546,61.4829,0.567782,-2.86244
8.98,3,60.2184,50.3403,-0.32692,-2.20714
8.99,0,54.4885,58.0847,0.44506,-0.626621
8.99,1,65.2795,58.1121,-0.2362,-0.0457034
8.99,2,59.5516,61.4548,0.562785,-2.81402
8.99,3,60.2152,50.3186,-0.323871,-2.16202
9,0,54.493,58.0786,0.441766,-0.611441
9,1,65.2772,58.1118,-0.234484,-0.0376035
9,2,59.5572,61.4271,0.557825,-2.76607
9,3,60.212,50.2975,-0.320845,-2.11735
9.01,0,54.4973,58.0726,0.438492,-0.596418
9.01,1,65.2748,58.1115,-0.232778,-0.0295993
9.01,2,59.5627,61.3999,0.552902,-2.71859
9.01,3,60.2088,50.2767,-0.317843,-2.07313
9.02,0,54.5017,58.0668,0.435241,-0.581551
9.02,1,65.2725,58.1112,-0.231084,-0.02169
9.02,2,59.5682,61.3732,0.548017,-2.67157
9.02,3,60.2056,50.2565,-0.314864,-2.02936
9.03,0,54.506,58.0611,0.432012,-0.56684
9.03,1,65.2702,58.1111,-0.229401,-0.0138746
9.03,2,59.5736,61.347,0.543168,-2.625
9.03,3,60.2025,50.2366,-0.311908,-1.98603
9.04,0,54.5103,58.0556,0.428803,-0.552282
9.04,1,65.2679,58.111,-0.22773,-0.00615256
9.04,2,59.579,61.3212,0.538355,-2.57889
9.04,3,60.1994,50.2172,-0.308975,-1.94315
9.05,0,54.5146,58.0502,0.425616,-0.537877
9.05,1,65.2657,58.1111,-0.226069,0.0014771
9.05,2,59.5843,61.2958,0.533579,-2.53323
9.05,3,60.1964,50.1982,-0.306065,-1.9007
9.06,0,54.5188,58.045,0.422451,-0.523623
9.06,1,65.2634,58.1111,-0.224418,0.00901514
9.06,2,59.5896,61.271,0.528839,-2.48801
9.06,3,60.1933,50.1796,-0.303178,-1.85868
9.07,0,54.523,58.0399,0.419306,-0.50952
9.07,1,65.2612,58.1113,-0.222779,0.0164624
9.07,2,59.5949,61.2465,0.524134,-2.44324
9.07,3,60.1903,50.1614,-0.300313,-1.8171
9.08,0,54.5271,58.0349,0.416183,-0.495565
9.08,1,65.259,58.1116,-0.221151,0.0238196
9.08,2,59.6001,61.2225,0.519465,-2.3989
9.08,3,60.1874,50.1436,-0.297471,-1.77594
9.09,0,54.5313,58.0301,0.41308,-0.481758
9.09,1,65.2568,58.1119,-0.219533,0.0310875
9.09,2,59.6052,61.199,0.514832,-2.35501
9.09,3,60.1844,50.1263,-0.29465,-1.7352
9.1,0,54.5354,58.0254,0.409998,-0.468098
9.1,1,65.2546,58.1122,-0.217926,0.038267
9.1,2,59.6103,61.1759,0.510233,-2.31154
9.1,3,60.1815,50.1093,-0.291852,-1.69488
9.11,0,54.5394,58.0209,0.406936,-0.454582
9.11,1,65.2525,58.1127,-0.216329,0.0453589
9.11,2,59.6154,61.1532,0.505669,-2.26851
9.11,3,60.1786,50.0928,-0.289076,-1.65498
9.12,0,54.5435,58.0165,0.403895,-0.441211
9.12,1,65.2503,58.1132,-0.214743,0.0523638
